"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"FoPra_Sim.nlogo"
"experimentALL"
"08/31/2024 16:42:01:408 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","sharing-prob","commenting-prob","unfollow-prob","posts-frequency","seeing_Prob","rewiring-probability","follow-prob","seed","liking-prob","num-nodes","use-random-seed?","[step]","count turtles with [intent > 0.6] / count turtles","count turtles with [intent <= 0.4] / count turtles","count turtles with [intent > 0.4 and intent <= 0.6] / count turtles"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","190","0.8205882352941176","0.0058823529411764705","0.17352941176470588"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","191","0.820136852394917","0.005865102639296188","0.1739980449657869"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","192","0.8182711198428291","0.005893909626719057","0.17583497053045186"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","193","0.8223748773307163","0.005888125613346418","0.1717369970559372"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","194","0.825147347740668","0.005893909626719057","0.16895874263261296"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","195","0.828125","0.005859375","0.166015625"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","196","0.8287671232876712","0.005870841487279843","0.16536203522504891"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","197","0.8276199804113614","0.005876591576885406","0.1665034280117532"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","198","0.8271484375","0.005859375","0.1669921875"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","199","0.830078125","0.005859375","0.1640625"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","200","0.8294117647058824","0.0058823529411764705","0.16470588235294117"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","201","0.8323529411764706","0.0058823529411764705","0.16176470588235295"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","202","0.8328474246841594","0.006802721088435374","0.16034985422740525"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","203","0.8284600389863548","0.00682261208576998","0.16471734892787523"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","204","0.8272458045409674","0.006910167818361303","0.16584402764067127"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","205","0.8330058939096268","0.0068762278978389","0.16011787819253437"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","206","0.8343137254901961","0.006862745098039216","0.1588235294117647"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","207","0.8323529411764706","0.006862745098039216","0.1607843137254902"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","208","0.8321884200196271","0.0068694798822374874","0.16094210009813542"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","209","0.8339882121807466","0.0068762278978389","0.15913555992141454"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","210","0.8413320274240941","0.0068560235063663075","0.15181194906953965"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","211","0.8427734375","0.005859375","0.1513671875"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","212","0.8414872798434442","0.005870841487279843","0.15264187866927592"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","213","0.8473581213307241","0.005870841487279843","0.14677103718199608"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","214","0.8454724409448819","0.005905511811023622","0.1486220472440945"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","215","0.8522504892367906","0.005870841487279843","0.14187866927592954"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","216","0.845703125","0.005859375","0.1484375"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","217","0.8419512195121951","0.005853658536585366","0.1521951219512195"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","218","0.8387096774193549","0.005865102639296188","0.15542521994134897"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","219","0.8436578171091446","0.0058997050147492625","0.1504424778761062"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","220","0.8395669291338582","0.005905511811023622","0.1545275590551181"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","221","0.8395669291338582","0.005905511811023622","0.1545275590551181"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","222","0.8465298142717498","0.005865102639296188","0.14760508308895406"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","223","0.8398821218074656","0.005893909626719057","0.15422396856581533"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","224","0.8411764705882353","0.0058823529411764705","0.15294117647058825"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","225","0.8405088062622309","0.005870841487279843","0.15362035225048923"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","226","0.8450980392156863","0.0058823529411764705","0.14901960784313725"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","227","0.8410206084396468","0.005888125613346418","0.15309126594700687"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","228","0.8433497536945813","0.005911330049261084","0.15073891625615762"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","229","0.84","0.006829268292682927","0.15317073170731707"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","230","0.8404669260700389","0.005836575875486381","0.15369649805447472"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","231","0.8382352941176471","0.0058823529411764705","0.15588235294117647"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","232","0.8427734375","0.005859375","0.1513671875"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","233","0.841642228739003","0.004887585532746823","0.15347018572825025"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","234","0.8485742379547689","0.004916420845624385","0.14650934119960668"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","235","0.8511263467189031","0.004897159647404506","0.14397649363369247"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","236","0.8446411012782694","0.004916420845624385","0.1504424778761062"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","237","0.8454011741682974","0.004892367906066536","0.149706457925636"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","238","0.8484848484848485","0.004887585532746823","0.1466275659824047"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","239","0.8478682170542635","0.0048449612403100775","0.14728682170542637"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","240","0.8481880509304603","0.004897159647404506","0.14691478942213515"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","241","0.8456243854473943","0.004916420845624385","0.14945919370698132"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","242","0.8507317073170731","0.004878048780487805","0.144390243902439"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","243","0.8490196078431372","0.004901960784313725","0.14607843137254903"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","244","0.8466796875","0.005859375","0.1474609375"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","245","0.8403525954946132","0.004897159647404506","0.15475024485798236"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","246","0.8494094488188977","0.004921259842519685","0.14566929133858267"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","247","0.849609375","0.0048828125","0.1455078125"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","248","0.8489278752436648","0.004873294346978557","0.14619883040935672"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","249","0.8458536585365853","0.004878048780487805","0.14926829268292682"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","250","0.847424684159378","0.004859086491739553","0.1477162293488824"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","251","0.8489835430784124","0.00484027105517909","0.14617618586640851"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","252","0.8484848484848485","0.004887585532746823","0.1466275659824047"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","253","0.8503401360544217","0.004859086491739553","0.14480077745383868"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","254","0.8475073313782991","0.004887585532746823","0.14760508308895406"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","255","0.8518155053974484","0.003925417075564278","0.14425907752698724"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","256","0.8466076696165191","0.003933136676499509","0.14945919370698132"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","257","0.855457227138643","0.003933136676499509","0.14060963618485742"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","258","0.8521057786483839","0.0039177277179236044","0.14397649363369247"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","259","0.8511263467189031","0.0039177277179236044","0.14495592556317335"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","260","0.84765625","0.00390625","0.1484375"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","261","0.8542471042471043","0.003861003861003861","0.14189189189189189"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","262","0.854775828460039","0.003898635477582846","0.14132553606237816"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","263","0.8565853658536585","0.003902439024390244","0.13951219512195123"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","264","0.8515625","0.00390625","0.14453125"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","265","0.850293542074364","0.003913894324853229","0.14579256360078277"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","266","0.8511263467189031","0.0039177277179236044","0.14495592556317335"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","267","0.8478682170542635","0.0048449612403100775","0.14728682170542637"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","268","0.8505859375","0.0048828125","0.14453125"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","269","0.8542074363992173","0.003913894324853229","0.14187866927592954"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","270","0.8597857838364168","0.004868549172346641","0.13534566699123662"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","271","0.8618677042801557","0.0048638132295719845","0.13326848249027237"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","272","0.8670576735092864","0.0039100684261974585","0.12903225806451613"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","273","0.8570038910505836","0.0038910505836575876","0.13910505836575876"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","274","0.8546341463414634","0.003902439024390244","0.14146341463414633"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","275","0.8539215686274509","0.00392156862745098","0.14215686274509803"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","276","0.8563049853372434","0.004887585532746823","0.13880742913000976"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","277","0.8617332035053554","0.004868549172346641","0.13339824732229796"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","278","0.8639921722113503","0.004892367906066536","0.13111545988258316"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","279","0.8592233009708737","0.003883495145631068","0.13689320388349516"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","280","0.857976653696498","0.0029182879377431907","0.13910505836575876"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","281","0.8593598448108632","0.0038797284190106693","0.1367604267701261"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","282","0.8669902912621359","0.002912621359223301","0.13009708737864079"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","283","0.8645224171539961","0.0029239766081871343","0.13255360623781676"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","284","0.8642578125","0.0029296875","0.1328125"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","285","0.8599412340842312","0.002938295788442703","0.13712047012732614"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","286","0.8666666666666667","0.0029411764705882353","0.1303921568627451"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","287","0.8703339882121808","0.0029469548133595285","0.12671905697445973"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","288","0.8677766895200784","0.002938295788442703","0.12928501469147893"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","289","0.8675171736997056","0.002944062806673209","0.1295387634936212"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","290","0.867704280155642","0.0029182879377431907","0.1293774319066148"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","291","0.8623046875","0.0029296875","0.134765625"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","292","0.8634146341463415","0.001951219512195122","0.13463414634146342"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","293","0.8636806231742941","0.0019474196689386564","0.13437195715676728"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","294","0.8683446272991288","0.001936108422071636","0.12971926427879962"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","295","0.8707149853085211","0.0019588638589618022","0.12732615083251714"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","296","0.8610301263362488","0.001943634596695821","0.13702623906705538"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","297","0.8615984405458089","0.001949317738791423","0.1364522417153996"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","298","0.8647859922178989","0.0019455252918287938","0.13326848249027237"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","299","0.8653658536585366","0.001951219512195122","0.1326829268292683"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","300","0.8661493695441319","0.0019398642095053346","0.13191076624636275"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","301","0.8617332035053554","0.0019474196689386564","0.13631937682570594"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","302","0.857838364167478","0.0019474196689386564","0.14021421616358326"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","303","0.859086491739553","0.001943634596695821","0.13896987366375121"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","304","0.8608949416342413","0.0019455252918287938","0.13715953307392997"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","305","0.8579710144927536","0.001932367149758454","0.14009661835748793"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","306","0.861328125","0.001953125","0.13671875"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","307","0.8621359223300971","0.001941747572815534","0.13592233009708737"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","308","0.8649173955296404","0.001943634596695821","0.13313896987366375"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","309","0.8600583090379009","0.001943634596695821","0.1379980563654033"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","310","0.8583899127061105","0.002909796314258002","0.13870029097963144"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","311","0.8589494163424124","0.0019455252918287938","0.13910505836575876"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","312","0.8576960309777347","0.001936108422071636","0.1403678606001936"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","313","0.8633720930232558","0.001937984496124031","0.13468992248062014"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","314","0.8640308582449373","0.0019286403085824494","0.13404050144648022"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","315","0.8676328502415459","0.001932367149758454","0.13043478260869565"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","316","0.8627639155470249","0.0019193857965451055","0.13531669865642995"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","317","0.8607350096711799","0.0019342359767891683","0.13733075435203096"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","318","0.8626692456479691","0.0019342359767891683","0.13539651837524178"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","319","0.8665377176015474","0.0019342359767891683","0.13152804642166344"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","320","0.8585178055822906","0.0019249278152069298","0.1395572666025024"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","321","0.8603082851637764","0.0019267822736030828","0.13776493256262043"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","322","0.8663414634146341","0.001951219512195122","0.13170731707317074"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","323","0.8648648648648649","0.0019305019305019305","0.13320463320463322"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","324","0.8659594985535197","0.0019286403085824494","0.13211186113789777"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","325","0.867704280155642","0.0019455252918287938","0.1303501945525292"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","326","0.8698167791706847","0.0019286403085824494","0.12825458052073288"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","327","0.87535953978907","0.0019175455417066154","0.12272291466922339"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","328","0.8717454194792671","0.0019286403085824494","0.12632594021215043"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","329","0.8724637681159421","0.001932367149758454","0.12560386473429952"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","330","0.8728323699421965","0.002890173410404624","0.12427745664739884"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","331","0.8782608695652174","0.001932367149758454","0.11980676328502415"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","332","0.8723404255319149","0.0019342359767891683","0.12572533849129594"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","333","0.8716475095785441","0.0019157088122605363","0.12643678160919541"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","334","0.8776493256262042","0.0019267822736030828","0.12042389210019268"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","335","0.8671799807507219","0.0019249278152069298","0.13089509143407121"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","336","0.8671799807507219","0.0019249278152069298","0.13089509143407121"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","337","0.8687258687258688","0.0019305019305019305","0.12934362934362933"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","338","0.8647342995169082","0.001932367149758454","0.13333333333333333"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","339","0.8632887189292543","0.0019120458891013384","0.13479923518164436"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","340","0.861405197305101","0.0019249278152069298","0.136669874879692"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","341","0.8681424446583254","0.0019249278152069298","0.12993262752646775"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","342","0.8647342995169082","0.001932367149758454","0.13333333333333333"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","343","0.8642095053346266","0.0019398642095053346","0.1338506304558681"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","344","0.8683957732949087","0.0019212295869356388","0.12968299711815562"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","345","0.8741594620557157","0.0019212295869356388","0.1239193083573487"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","346","0.8767908309455588","0.0019102196752626551","0.12129894937917861"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","347","0.8688995215311005","0.0019138755980861245","0.1291866028708134"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","348","0.8698564593301435","0.0019138755980861245","0.12822966507177033"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","349","0.8715244487056567","0.0019175455417066154","0.12655800575263662"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","350","0.8712487899322362","0.001936108422071636","0.12681510164569215"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","351","0.8747628083491461","0.0018975332068311196","0.12333965844402277"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","352","0.8667935299714558","0.0019029495718363464","0.1313035204567079"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","353","0.8694418164616841","0.001892147587511826","0.12866603595080417"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","354","0.8620689655172413","0.0019157088122605363","0.1360153256704981"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","355","0.866474543707973","0.0019212295869356388","0.13160422670509125"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","356","0.8700564971751412","0.0018832391713747645","0.128060263653484"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","357","0.8632478632478633","0.001899335232668566","0.13485280151946819"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","358","0.861904761904762","0.002857142857142857","0.13523809523809524"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","359","0.8631178707224335","0.0019011406844106464","0.13498098859315588"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","360","0.8635496183206107","0.0019083969465648854","0.13454198473282442"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","361","0.8626320845341018","0.0019212295869356388","0.13544668587896252"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","362","0.8704414587332053","0.0019193857965451055","0.1276391554702495"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","363","0.8727445394112061","0.001899335232668566","0.12535612535612536"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","364","0.8740384615384615","0.0019230769230769232","0.12403846153846154"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","365","0.8677998111425873","0.0018885741265344666","0.13031161473087818"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","366","0.8635496183206107","0.0019083969465648854","0.13454198473282442"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","367","0.8816793893129771","0.0028625954198473282","0.11545801526717557"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","368","0.879277566539924","0.0019011406844106464","0.1188212927756654"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","369","0.8787295476419634","0.0019249278152069298","0.11934552454282965"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","370","0.8763285024154589","0.001932367149758454","0.12173913043478261"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","371","0.8666026871401151","0.0019193857965451055","0.13147792706333974"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","372","0.873574144486692","0.0019011406844106464","0.12452471482889733"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","373","0.8783269961977186","0.0019011406844106464","0.11977186311787072"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","374","0.8761996161228407","0.0019193857965451055","0.1218809980806142"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","375","0.8751191611058151","0.0019065776930409914","0.12297426120114395"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","376","0.8727445394112061","0.001899335232668566","0.12535612535612536"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","377","0.8693563880883766","0.0019212295869356388","0.1287223823246878"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","378","0.8766730401529637","0.0019120458891013384","0.121414913957935"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","379","0.8751200768491835","0.0019212295869356388","0.12295869356388088"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","380","0.8681424446583254","0.0019249278152069298","0.12993262752646775"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","381","0.8682464454976303","0.0018957345971563982","0.12985781990521328"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","382","0.8703878902554399","0.001892147587511826","0.12771996215704826"
"1","0.002","0.024","0.05","1","0.5","0.9","0.1","2801","0.048","1000","false","383","0.8695652173913043","0.001890359168241966","0.1285444234404537"
